source,target,x,y,slat,slng,tlat,tlng,label,mid_x,mid_y
512,515,12.60207351,-15.04866154,27.96138,120.66311,27.96781,120.62801,-1,27.974714922237407,120.64213955798085
623,859,36.43370773,-8.225689971,27.94373,120.68649,27.95386,120.68203,-1,27.94376377530121,120.6807762915662
338,2186,34.56169633,27.1408815,27.978332,120.738888,27.99188,120.7165,-1,27.9832064862249,120.73087542814596
1506,1534,-11.38338618,26.57445139,28.02799,120.66168,28.017189,120.678534,-1,28.02646435607571,120.64822032843621
1747,2425,17.29861045,43.26102929,27.978667,120.735061,28.001305,120.717516,-1,27.9832064862249,120.73087542814596
394,815,-18.70509798,-38.67695295,28.029211,120.593311,28.022225,120.579329,-1,28.02754658695652,120.5927625666996
1255,2597,-10.60010466,40.48853762,27.9997,120.67055,27.993358,120.671015,-1,28.002290893566702,120.6712867918639
447,1472,21.20381985,30.82429689,27.99055,120.7118,27.99188,120.69412,-1,27.997167498855806,120.6965559652936
80,1428,-51.15019232,-4.810530925,28.01143,120.62756,28.02259,120.62662,-1,28.02620499278847,120.62795083653852
3,1273,-37.93545526,-37.95702165,28.03927,120.5877,28.02347,120.61544,-1,28.02754658695652,120.5927625666996
176,2778,-8.847840486,-3.34197008,28.02521,120.6105,27.99859,120.64039,-1,28.019566281250004,120.62762658333332
16,1338,-41.28612297,-26.37435128,28.07646,120.62205,28.056963,120.625239,-1,28.06240307891061,120.60650673393843
2446,2848,3.931270802,0.26872424,27.98763,120.66308,27.965369,120.686131,-1,27.98019494043322,120.67445415667837
384,2055,-45.41915319,-4.078585397,28.01405,120.63301,28.02288,120.63142,-1,28.02620499278847,120.62795083653852
243,1774,-15.43083197,2.119328693,28.000291,120.647161,27.99094,120.65242,-1,27.990803190363362,120.65275680331753
228,2323,-43.37415929,15.32157892,28.024509,120.644121,28.02463,120.6447,-1,28.02646435607571,120.64822032843621
1253,2495,-63.53450082,19.14227891,28.08997,120.75321,28.0832,120.74525,-1,28.0688212368421,120.75232676315791
1528,2656,-36.68653109,12.72520458,28.01484,120.64575,28.024797,120.649708,-1,28.02646435607571,120.64822032843621
2023,2351,11.44855267,-38.27533827,27.97172,120.61373,27.95215,120.60432,-1,27.963814004726906,120.59917123319326
415,2323,-43.97413228,17.55705218,28.01975,120.65219,28.02463,120.6447,-1,28.02646435607571,120.64822032843621
2298,2342,32.11027839,-6.929869838,27.92952,120.68107,27.96902,120.74658,-1,27.94569042978723,120.70458875957449
463,1159,-13.11693606,-43.60446095,28.02702,120.57609,28.02791,120.59925,-1,28.02754658695652,120.5927625666996
331,2914,-38.59261628,-1.509669814,28.03958,120.62042,28.01922,120.64427,-1,28.02646435607571,120.64822032843621
912,1427,36.93981839,18.18858855,27.98324,120.72334,27.98011,120.74983,-1,27.9832064862249,120.73087542814596
1115,1713,-47.29105609,-8.972602504,28.01941,120.61672,28.01567,120.62619,-1,28.016462121890555,120.61551500621884
1433,2189,-28.00682853,2.818956998,28.015196,120.648057,28.01722,120.63141,-1,28.013442647701144,120.63344099195398
779,1357,-21.92677239,-39.81167512,28.03387,120.594038,28.05143,120.60047,-1,28.044052805114628,120.59764638977073
943,1895,34.21889719,40.82015225,27.98369,120.71502,27.96905,120.70307,-1,27.9832064862249,120.73087542814596
2419,2937,31.41261815,26.57278703,27.980722,120.721813,27.97398,120.7324,-1,27.9832064862249,120.73087542814596
378,2644,30.62670992,16.18783088,27.96458,120.79525,28.019199,120.784475,-1,27.982171395833337,120.81685153125
502,2224,7.642321021,-9.173409833,27.975415,120.651576,27.98445,120.67253,-1,27.98019494043322,120.67445415667837
1022,2305,34.05527992,33.4364103,27.99539,120.7173,27.98543,120.73922,-1,27.9832064862249,120.73087542814596
270,1263,-22.10505096,40.22236208,28.01764,120.68649,28.02077,120.6738,-1,28.01665533166333,120.68395215130259
468,1093,-8.902311445,-49.03417661,28.02464,120.59155,28.03228,120.58055,-1,28.02754658695652,120.5927625666996
2556,2619,13.49085637,30.31183317,28.00322,120.7122,27.992814,120.696225,-1,27.997167498855806,120.6965559652936
1592,2116,-18.46494398,-55.78163276,28.04448,120.57033,28.04925,120.60197,-1,28.044052805114628,120.59764638977073
3,1424,-21.05197132,-45.84729206,28.03927,120.5877,28.02108,120.60101,-1,28.02754658695652,120.5927625666996
1340,2428,0.361594806,6.298677834,27.99419,120.65338,27.98819,120.6531,-1,27.990803190363362,120.65275680331753
273,382,-16.27203713,20.95771946,28.02613,120.64691,28.01967,120.6623,-1,28.02646435607571,120.64822032843621
280,1899,-36.88745791,-47.06265792,28.07993,120.58958,28.06248,120.60338,-1,28.06240307891061,120.60650673393843
1448,2793,14.74552736,33.1899302,27.99567,120.715,27.96841,120.73048,-1,27.9832064862249,120.73087542814596
1939,2366,2.212920407,30.58157645,28.00197,120.68016,27.97973,120.67677,-1,27.98019494043322,120.67445415667837
709,2663,29.66422596,33.00360948,27.97153,120.73361,27.99627,120.72691,-1,27.9832064862249,120.73087542814596
422,1771,2.992823799,52.79245601,28.00525,120.70299,27.99855,120.69275,-1,27.997167498855806,120.6965559652936
2496,2726,46.49651655,1.642250553,27.94412,120.76969,27.9296,120.80677,-1,27.95000695011086,120.78102508758309
702,2357,34.57325547,-12.38436415,27.94104,120.72061,27.92044,120.6689,-1,27.94569042978723,120.70458875957449
247,399,-15.68946054,31.56719843,28.04031,120.70544,28.02201,120.67908,-1,28.01665533166333,120.68395215130259
319,1651,20.46766621,-7.299346679,27.93831,120.66539,27.97707,120.74717,-1,27.962562888998033,120.69584413064827
312,341,4.478317017,0.970388177,27.97483,120.67456,27.98975,120.64468,-1,27.974714922237407,120.64213955798085
408,2857,-43.59516292,-18.03634896,28.05042,120.6339,28.09805,120.59534,-1,28.06240307891061,120.60650673393843
529,1380,-22.68488437,47.14747478,28.01174,120.68077,28.00675,120.68244,-1,28.002290893566702,120.6712867918639
1860,2298,20.08070048,2.75789649,27.97729,120.68651,27.92952,120.68107,-1,27.94376377530121,120.6807762915662
59,409,53.30364371,8.056963487,27.90238,120.80278,27.95855,120.75661,-1,27.95000695011086,120.78102508758309
2120,2129,-10.84472846,3.007061445,28.00312,120.65388,27.98951,120.64774,-1,27.990803190363362,120.65275680331753
1839,2637,30.27084194,34.99305441,27.97706,120.75192,27.99476,120.73128,-1,27.9832064862249,120.73087542814596
1595,1605,-42.77338415,0.874329051,28.03104,120.63718,28.01353,120.6398,-1,28.02646435607571,120.64822032843621
422,1342,3.636967667,28.68934085,28.00525,120.70299,28.00491,120.67627,-1,27.997167498855806,120.6965559652936
1133,2360,48.32284003,28.50514342,27.97533,120.72453,27.97589,120.75072,-1,27.9832064862249,120.73087542814596
160,1821,39.52222805,28.99075978,27.97864,120.71467,27.98011,120.74803,-1,27.9832064862249,120.73087542814596
936,2379,-39.26292004,-2.284938996,28.02145,120.63334,28.04982,120.6511,-1,28.02646435607571,120.64822032843621
214,331,-34.05967148,-20.08867881,28.01125,120.625528,28.03958,120.62042,-1,28.02620499278847,120.62795083653852
1837,2229,-4.630316257,-18.34301478,27.98603,120.63754,27.99852,120.65649,-1,27.994554579966323,120.63662441498319
389,1587,-23.43497169,-2.729211243,28.01058,120.62116,28.00917,120.64028,-1,28.013442647701144,120.63344099195398
457,1023,-62.63441802,13.93447221,28.01851,120.70462,28.046787,120.661963,-1,28.035213041284393,120.68631727293578
1605,1774,-25.08882468,-0.15789786,28.01353,120.6398,27.99094,120.65242,-1,27.990803190363362,120.65275680331753
865,2594,-38.88268563,-31.39041658,28.0464,120.604,28.08581,120.59066,-1,28.06240307891061,120.60650673393843
1100,2012,-44.87409166,3.453588408,28.00741,120.61911,28.02392,120.644412,-1,28.013442647701144,120.63344099195398
633,2476,18.83863866,39.23181055,27.98491,120.70392,27.99996,120.71136,-1,27.997167498855806,120.6965559652936
312,1391,19.35981344,0.032963426,27.97483,120.67456,27.95467,120.69939,-1,27.962562888998033,120.69584413064827
1110,2176,20.34862692,-9.197042313,27.946867,120.69923,27.95843,120.65338,-1,27.94376377530121,120.6807762915662
656,2182,14.32838696,-34.43722541,27.96161,120.59217,27.96515,120.61124,-1,27.963814004726906,120.59917123319326
15,2229,-8.609092316,6.40284627,27.97664,120.63227,27.99852,120.65649,-1,27.994554579966323,120.63662441498319
1094,1736,-35.9932324,-22.87307928,28.01845,120.59962,28.029592,120.6244,-1,28.032579904438965,120.61508961282372
603,1242,11.62033994,-28.93544679,27.97164,120.62661,27.94889,120.61987,-1,27.963814004726906,120.59917123319326
772,2085,-40.17336002,-41.43699726,28.05187,120.61117,28.04973,120.58807,-1,28.044052805114628,120.59764638977073
1015,2053,-9.592965282,-6.867220252,28.02245,120.61239,28.01003,120.63016,-1,28.016462121890555,120.61551500621884
449,1187,28.69418165,-21.86128754,27.93173,120.70133,27.96331,120.66311,-1,27.94376377530121,120.6807762915662
720,1101,35.05008844,13.70832017,27.97976,120.74186,28.008865,120.778256,-1,27.999142064102553,120.7773517179487
1421,2373,-3.709820437,-12.76525271,27.98936,120.6427,27.99672,120.65264,-1,27.994554579966323,120.63662441498319
257,2116,-40.51529359,-48.02194592,28.076984,120.602335,28.04925,120.60197,-1,28.06240307891061,120.60650673393843
384,1938,-30.20279329,9.318151009,28.01405,120.63301,28.01832,120.65141,-1,28.013442647701144,120.63344099195398
217,677,-35.09811857,-23.5753638,28.01578,120.59444,28.040628,120.619569,-1,28.032579904438965,120.61508961282372
80,1923,-7.889034115,-7.989998971,28.01143,120.62756,27.99631,120.64437,-1,28.013442647701144,120.63344099195398
16,2784,-47.97247232,-44.79526486,28.07646,120.62205,28.05184,120.61542,-1,28.06240307891061,120.60650673393843
545,1103,14.73980346,-23.50552325,27.96676,120.65937,27.97694,120.62826,-1,27.974714922237407,120.64213955798085
89,1428,-29.57117023,3.394252306,28.0164,120.65703,28.02259,120.62662,-1,28.02646435607571,120.64822032843621
2366,2915,9.025444638,19.07817877,27.97973,120.67677,27.98732,120.68157,-1,27.98019494043322,120.67445415667837
189,623,21.30133951,2.203136482,27.98396,120.69007,27.94373,120.68649,-1,27.963043611111114,120.69342727777774
708,859,33.95801158,-15.64635959,27.9343,120.7072,27.95386,120.68203,-1,27.94376377530121,120.6807762915662
1911,2487,31.83066931,26.0571478,27.97773,120.72673,27.96889,120.72583,-1,27.9832064862249,120.73087542814596
19,1840,-4.870367485,4.697692563,27.98443,120.66958,27.9981,120.6541,-1,28.002290893566702,120.6712867918639
384,1115,-31.79173163,-9.39361642,28.01405,120.63301,28.01941,120.61672,-1,28.016462121890555,120.61551500621884
1094,2094,-13.70230439,-18.87452311,28.01845,120.59962,27.992,120.60987,-1,28.00422358593749,120.59381447265628
627,1318,-64.2972398,19.66438024,28.0494,120.66193,28.073,120.71997,-1,28.066712361702123,120.68716887234042
133,1699,15.97430509,8.18910351,27.9535,120.69621,27.97659,120.67899,-1,27.94376377530121,120.6807762915662
308,1744,-28.05637467,-50.30755469,28.07118,120.58698,28.049438,120.581163,-1,28.055907617021266,120.58436497517738
252,2241,35.04999943,32.43442622,27.9874,120.73534,27.98751,120.72346,-1,27.9832064862249,120.73087542814596
574,2214,30.24388247,-18.93403787,27.93368,120.71241,27.9598,120.68203,-1,27.94376377530121,120.6807762915662
344,1774,-5.172001433,-12.8863987,27.99981,120.62687,27.99094,120.65242,-1,27.990803190363362,120.65275680331753
1085,1510,-31.25991193,-27.45437766,28.0257,120.6129,28.023269,120.632426,-1,28.032579904438965,120.61508961282372
893,2444,-11.09985519,39.30447498,28.00209,120.66254,27.99277,120.67775,-1,28.002290893566702,120.6712867918639
487,2190,15.98556965,14.88747687,27.98776,120.67428,27.98235,120.67423,-1,27.98019494043322,120.67445415667837
384,2213,-39.22084562,-3.652769686,28.01405,120.63301,28.0397,120.63304,-1,28.02620499278847,120.62795083653852
1769,2619,3.681496171,49.83513423,27.998722,120.707177,27.992814,120.696225,-1,27.997167498855806,120.6965559652936
2118,2620,-2.123095918,12.69275668,27.99228,120.66244,28.005401,120.667985,-1,28.002290893566702,120.6712867918639
773,1262,2.827907542,15.00190036,27.989406,120.673557,27.98453,120.66027,-1,27.98019494043322,120.67445415667837
1683,1837,9.161104516,-34.58193974,27.95708,120.67304,27.98603,120.63754,-1,27.974714922237407,120.64213955798085
691,1823,-20.27750977,-51.75308457,28.05782,120.58736,28.037123,120.578514,-1,28.044052805114628,120.59764638977073
1106,1474,-19.61475018,-34.61566866,28.02311,120.59937,28.02436,120.58545,-1,28.02754658695652,120.5927625666996
599,1805,26.72425791,7.160094381,27.97321,120.72684,27.970239,120.685696,-1,27.962562888998033,120.69584413064827
668,1345,-19.03267984,-15.14880635,28.0105,120.60976,28.00711,120.61047,-1,28.016462121890555,120.61551500621884
987,1342,-6.404007448,19.2869902,28.00626,120.66415,28.00491,120.67627,-1,28.002290893566702,120.6712867918639
1718,2802,6.528188722,69.85526283,28.001831,120.717278,27.98055,120.72944,-1,27.9832064862249,120.73087542814596
1022,2342,14.28453304,32.13184921,27.99539,120.7173,27.96902,120.74658,-1,27.9832064862249,120.73087542814596
1618,2575,-14.62872116,-27.02525036,28.00977,120.60049,28.02926,120.59028,-1,28.02754658695652,120.5927625666996
1521,2567,-7.858084685,16.94530064,28.00551,120.66263,27.992138,120.656444,-1,27.990803190363362,120.65275680331753
305,1416,-34.84774757,16.95006206,28.008511,120.618079,28.01137,120.64581,-1,28.013442647701144,120.63344099195398
780,868,-8.205301821,53.37135169,28.01006,120.68043,28.01279,120.66871,-1,28.002290893566702,120.6712867918639
615,1081,-15.03243709,43.82263854,27.99109,120.67677,27.997963,120.659738,-1,28.002290893566702,120.6712867918639
464,859,13.10746815,-25.16223257,27.9659,120.64111,27.95386,120.68203,-1,27.974714922237407,120.64213955798085
1470,2298,18.58819969,-1.118549219,27.97225,120.68006,27.92952,120.68107,-1,27.94376377530121,120.6807762915662
574,2788,31.23360636,-13.83639725,27.93368,120.71241,27.96243,120.65546,-1,27.94376377530121,120.6807762915662
794,2718,15.24747527,-28.94229109,27.96834,120.57402,27.94477,120.59481,-1,27.963814004726906,120.59917123319326
486,2241,33.60291558,32.08043602,27.97508,120.74612,27.98751,120.72346,-1,27.9832064862249,120.73087542814596
227,1592,-18.28343442,-55.14478993,28.05333,120.63083,28.04448,120.57033,-1,28.044052805114628,120.59764638977073
487,663,8.737156013,-4.615545908,27.98776,120.67428,27.97693,120.66377,-1,27.98019494043322,120.67445415667837
317,429,-32.601736,7.249006051,28.01994,120.655,28.02382,120.65288,-1,28.02646435607571,120.64822032843621
90,1519,46.11516116,9.910917558,27.96939,120.78179,27.97433,120.75966,-1,27.95000695011086,120.78102508758309
1123,2767,-10.17385194,5.051097148,27.96552,120.64757,28.00293,120.64916,-1,27.990803190363362,120.65275680331753
695,2653,-32.62524186,-42.71165632,28.054694,120.586916,28.03697,120.58917,-1,28.044052805114628,120.59764638977073
522,672,16.41015217,-43.21123641,27.95536,120.60011,27.96719,120.59359,-1,27.963814004726906,120.59917123319326
16,227,-40.99910764,-26.46612183,28.07646,120.62205,28.05333,120.63083,-1,28.06240307891061,120.60650673393843
409,1260,48.11960753,2.854663014,27.95855,120.75661,27.91444,120.83278,-1,27.95000695011086,120.78102508758309
9,2180,-15.61331086,3.005817827,27.99378,120.6501,27.98333,120.65125,-1,27.990803190363362,120.65275680331753
2415,2642,-62.85654694,1.623576281,28.02,120.655,28.03965,120.64593,-1,28.02646435607571,120.64822032843621
1506,2629,-19.75221507,32.85372327,28.02799,120.66168,28.024983,120.66739,-1,28.02646435607571,120.64822032843621
545,1021,11.58587972,-27.84998467,27.96676,120.65937,27.96668,120.62461,-1,27.974714922237407,120.64213955798085
1759,2899,-41.36893232,9.716090343,28.018481,120.682668,28.02802,120.65472,-1,28.02646435607571,120.64822032843621
1992,2236,-19.56968143,8.208716037,28.00371,120.66093,27.9946,120.674,-1,28.002290893566702,120.6712867918639
666,1503,-36.40944666,-59.22237589,28.07352,120.58467,28.0363,120.5857,-1,28.055907617021266,120.58436497517738
450,1337,18.41123164,-48.5965139,27.96474,120.57156,27.9422,120.581,-1,27.963814004726906,120.59917123319326
1273,2921,-52.93149944,-25.85475496,28.02347,120.61544,28.04626,120.62812,-1,28.032579904438965,120.61508961282372
944,1782,0.554564662,32.74210039,27.99887,120.68096,27.997236,120.700653,-1,27.997167498855806,120.6965559652936
1939,2762,5.103675536,26.88151483,28.00197,120.68016,28.01919,120.67036,-1,28.002290893566702,120.6712867918639
515,1767,4.050928676,-14.08034306,27.96781,120.62801,27.97914,120.65482,-1,27.974714922237407,120.64213955798085
1895,2619,13.1872857,29.48578443,27.96905,120.70307,27.992814,120.696225,-1,27.976492617449654,120.70585284228184
264,2621,-10.90541031,26.48520769,28.01535,120.66232,28.01036,120.67777,-1,28.002290893566702,120.6712867918639
1110,2190,19.39636066,-5.372347411,27.946867,120.69923,27.98235,120.67423,-1,27.94376377530121,120.6807762915662
702,1161,30.84101119,-14.4151894,27.94104,120.72061,27.90218,120.626462,-1,27.935347499999995,120.680716
2557,2621,-10.22884961,27.35929833,28.014329,120.680824,28.01036,120.67777,-1,28.002290893566702,120.6712867918639
4,1054,-5.310019406,-6.801724935,27.98663,120.61963,27.99918,120.641648,-1,27.994554579966323,120.63662441498319
319,2005,26.90449502,-9.236553496,27.93831,120.66539,27.92325,120.6878,-1,27.94376377530121,120.6807762915662
11,1821,49.02054961,30.18411903,27.99544,120.72251,27.98011,120.74803,-1,27.9832064862249,120.73087542814596
908,1133,38.80041868,34.44520359,27.971495,120.733406,27.97533,120.72453,-1,27.9832064862249,120.73087542814596
224,1628,-26.28837944,46.88903771,28.01492,120.66976,28.01497,120.68572,-1,28.01665533166333,120.68395215130259
415,1510,-30.79306176,2.741425546,28.01975,120.65219,28.023269,120.632426,-1,28.02646435607571,120.64822032843621
159,1496,22.32119817,2.895313647,27.94833,120.66804,27.97767,120.70127,-1,27.98019494043322,120.67445415667837
655,2644,-67.07839272,17.82305635,28.03962,120.71918,28.019199,120.784475,-1,28.02407278070176,120.76344128508772
160,2798,30.81076786,25.18287253,27.97864,120.71467,27.96855,120.72659,-1,27.9832064862249,120.73087542814596
11,2901,29.60237546,6.673376169,27.99544,120.72251,27.97339,120.7071,-1,27.9832064862249,120.73087542814596
217,364,-7.78920662,-31.74866631,28.01578,120.59444,28.01704,120.5833,-1,28.02754658695652,120.5927625666996
133,935,18.91720039,4.111329623,27.9535,120.69621,27.97987,120.68111,-1,27.963043611111114,120.69342727777774
703,1166,10.4074704,-37.20172087,27.99417,120.59982,27.95794,120.60138,-1,27.963814004726906,120.59917123319326
1564,2778,-8.999987417,-4.94194928,27.98944,120.62361,27.99859,120.64039,-1,27.994554579966323,120.63662441498319
637,2456,-17.64647664,30.49753879,28.01522,120.68916,28.022125,120.670739,-1,28.01665533166333,120.68395215130259
1923,2446,-7.589944837,-9.785957725,27.99631,120.64437,27.98763,120.66308,-1,28.002290893566702,120.6712867918639
427,2255,-1.118701443,25.63638256,28.005808,120.669146,27.99861,120.67972,-1,28.002290893566702,120.6712867918639
623,2214,27.33105612,-3.229271536,27.94373,120.68649,27.9598,120.68203,-1,27.94376377530121,120.6807762915662
646,1020,5.587581173,51.42309559,28.02101,120.67872,28.00029,120.70357,-1,28.01665533166333,120.68395215130259
312,2418,22.11893271,-7.576473689,27.97483,120.67456,27.93672,120.67951,-1,27.94376377530121,120.6807762915662
2123,2490,37.93846993,-41.29346966,27.92383,120.67387,27.88534,120.6674,-1,27.910377117283947,120.66762170576135
176,1285,-50.25115556,-34.197411,28.02521,120.6105,28.04108,120.61641,-1,28.032579904438965,120.61508961282372
1316,1950,30.20480547,6.969097833,27.97332,120.71019,27.99139,120.71952,-1,27.9832064862249,120.73087542814596
1577,2746,-36.67690908,-18.79784482,28.04175,120.58651,28.03863,120.61579,-1,28.044052805114628,120.59764638977073
389,2344,-7.259172725,-6.803005781,28.01058,120.62116,28.000843,120.64058,-1,28.013442647701144,120.63344099195398
1811,2357,32.84817862,-45.14300658,27.89896,120.665197,27.92044,120.6689,-1,27.910377117283947,120.66762170576135
780,1402,-25.02234327,47.28362279,28.01006,120.68043,28.014576,120.681581,-1,28.002290893566702,120.6712867918639
1643,2083,11.30795297,-32.28952697,27.98054,120.61279,27.95887,120.60962,-1,27.963814004726906,120.59917123319326
1605,2198,-45.87440768,-0.965206856,28.01353,120.6398,28.01139,120.622331,-1,28.013442647701144,120.63344099195398
1255,2385,-10.21273938,45.74467549,27.9997,120.67055,27.998,120.672205,-1,28.002290893566702,120.6712867918639
513,795,30.94326787,-36.69195016,27.921152,120.682999,27.91839,120.66065,-1,27.910377117283947,120.66762170576135
599,972,28.60747232,-4.918689771,27.97321,120.72684,27.94366,120.68317,-1,27.962562888998033,120.69584413064827
9,620,-1.074418552,7.931429822,27.99378,120.6501,27.99255,120.65651,-1,27.990803190363362,120.65275680331753
341,1870,-4.486719798,-18.3134126,27.98975,120.64468,27.99576,120.6574,-1,27.994554579966323,120.63662441498319
353,1572,-47.91529247,-38.00159671,28.04744,120.60876,28.02693,120.60664,-1,28.032579904438965,120.61508961282372
10,1506,-19.12750872,27.16567369,28.0235,120.66211,28.02799,120.66168,-1,28.02646435607571,120.64822032843621
1503,1981,-36.55839872,-33.47225654,28.0363,120.5857,28.04382,120.61146,-1,28.044052805114628,120.59764638977073
956,2227,6.250492665,4.487614558,27.97159,120.65547,27.98375,120.66578,-1,27.98019494043322,120.67445415667837
1273,2200,-37.30546101,-16.78731892,28.02347,120.61544,28.03746,120.65611,-1,28.032579904438965,120.61508961282372
370,623,26.39210886,-22.78704309,27.95455,120.65292,27.94373,120.68649,-1,27.94376377530121,120.6807762915662
347,2774,41.47727327,19.89190622,27.98785,120.71681,27.96407,120.76438,-1,27.9832064862249,120.73087542814596
604,1474,-9.56524897,-31.46759066,28.015777,120.594444,28.02436,120.58545,-1,28.02754658695652,120.5927625666996
439,1646,-38.69470108,2.988307085,28.02332,120.64816,28.03083,120.63755,-1,28.02646435607571,120.64822032843621
2298,2788,30.12782499,-13.47158124,27.92952,120.68107,27.96243,120.65546,-1,27.94376377530121,120.6807762915662
1899,1900,-42.32803734,-45.6631632,28.06248,120.60338,28.06605,120.58485,-1,28.06240307891061,120.60650673393843
3,2316,-28.09345986,-31.63948715,28.03927,120.5877,28.0271,120.60091,-1,28.02754658695652,120.5927625666996
780,1290,0.212446988,58.14114074,28.01006,120.68043,28.003203,120.691994,-1,27.997167498855806,120.6965559652936
1164,2415,-61.16311645,3.768440903,28.04057,120.64705,28.02,120.655,-1,28.02646435607571,120.64822032843621
672,1599,12.77362327,-34.26601841,27.96719,120.59359,27.955208,120.625696,-1,27.963814004726906,120.59917123319326
906,2354,4.589117612,32.78144906,28.01211,120.69386,28.005487,120.689347,-1,27.997167498855806,120.6965559652936
234,668,-48.70136312,-5.037209846,28.01828,120.62547,28.0105,120.60976,-1,28.016462121890555,120.61551500621884
332,2360,32.52388313,20.7884908,28.00341,120.68731,27.97589,120.75072,-1,27.976492617449654,120.70585284228184
2142,2619,15.10924707,27.92098034,27.98684,120.71242,27.992814,120.696225,-1,27.997167498855806,120.6965559652936
986,1572,-36.05454988,-46.08984834,28.077531,120.587363,28.02693,120.60664,-1,28.04742324999999,120.59685826666662
510,1398,-31.95353515,-36.27646347,28.04567,120.60077,28.02438,120.60303,-1,28.02754658695652,120.5927625666996
243,1939,-4.778102536,-4.70383577,28.000291,120.647161,28.00197,120.68016,-1,28.002290893566702,120.6712867918639
46,1560,-48.9064656,-38.03573073,28.04917,120.61056,28.034241,120.588717,-1,28.044052805114628,120.59764638977073
1337,2853,10.68068935,-51.24142635,27.9422,120.581,27.97599,120.59211,-1,27.963814004726906,120.59917123319326
80,1510,-44.96983068,-4.127158009,28.01143,120.62756,28.023269,120.632426,-1,28.02620499278847,120.62795083653852
1470,2418,24.28783707,-7.621316095,27.97225,120.68006,27.93672,120.67951,-1,27.94376377530121,120.6807762915662
972,2052,30.02357757,-21.92320046,27.94366,120.68317,27.92832,120.69785,-1,27.94376377530121,120.6807762915662
11,2673,36.89009655,23.92264769,27.99544,120.72251,27.96916,120.74277,-1,27.9832064862249,120.73087542814596
2575,2900,-24.86868267,-35.46272411,28.02926,120.59028,28.02464,120.59964,-1,28.02754658695652,120.5927625666996
2392,2405,3.08494774,-2.142233721,28.00878,120.68835,27.96984,120.68551,-1,27.976299458955218,120.69459687686565
727,2762,-14.5567856,27.63607985,28.00933,120.69355,28.01919,120.67036,-1,28.01665533166333,120.68395215130259
643,936,-42.58468219,-15.371802,28.04355,120.65147,28.02145,120.63334,-1,28.02646435607571,120.64822032843621
1100,1105,-34.69184429,17.07314808,28.00741,120.61911,28.00791,120.64843,-1,28.013442647701144,120.63344099195398
1021,1242,5.28794315,-26.68395529,27.96668,120.62461,27.94889,120.61987,-1,27.963814004726906,120.59917123319326
439,1441,-35.21041286,6.9644536,28.02332,120.64816,28.04381,120.65767,-1,28.02646435607571,120.64822032843621
599,2405,25.95449733,-3.690751723,27.97321,120.72684,27.96984,120.68551,-1,27.962562888998033,120.69584413064827
1302,2781,24.47959512,14.05760766,27.96848,120.78369,28.04723,120.76804,-1,27.982171395833337,120.81685153125
696,1995,19.26499189,-31.48412443,27.960958,120.569257,27.98625,120.5825,-1,27.963814004726906,120.59917123319326
1769,2321,5.260145148,36.00337121,27.998722,120.707177,28.00217,120.69033,-1,27.997167498855806,120.6965559652936
510,673,-39.49290798,-34.00179637,28.04567,120.60077,28.05464,120.60495,-1,28.044052805114628,120.59764638977073
623,1316,18.02833917,-0.313730208,27.94373,120.68649,27.97332,120.71019,-1,27.94569042978723,120.70458875957449
1348,1895,32.91850586,-17.11995529,27.92776,120.69408,27.96905,120.70307,-1,27.94569042978723,120.70458875957449
1178,1782,5.533535686,55.52446418,27.99689,120.69531,27.997236,120.700653,-1,27.997167498855806,120.6965559652936
1678,1769,26.00230732,48.78012823,27.99551,120.70595,27.998722,120.707177,-1,27.997167498855806,120.6965559652936
692,2792,-16.03324924,28.89293602,28.00622,120.6991,28.02302,120.66759,-1,28.01665533166333,120.68395215130259
407,1400,-12.51616535,-36.94829035,28.026727,120.58226,28.01833,120.60806,-1,28.02754658695652,120.5927625666996
647,2531,-1.051869426,-15.71350323,27.9749,120.63133,27.99591,120.64416,-1,27.994554579966323,120.63662441498319
668,682,-39.63663552,-8.711502248,28.0105,120.60976,28.0412,120.629,-1,28.032579904438965,120.61508961282372
2123,2211,30.41617864,-36.54392125,27.92383,120.67387,27.90973,120.63455,-1,27.910377117283947,120.66762170576135
211,481,-9.880935761,-31.46800065,28.01211,120.58988,28.00644,120.59212,-1,28.02754658695652,120.5927625666996
2298,2901,28.30665596,4.187615172,27.92952,120.68107,27.97339,120.7071,-1,27.94569042978723,120.70458875957449
1021,2481,12.97813179,-26.75028991,27.96668,120.62461,27.97265,120.66766,-1,27.974714922237407,120.64213955798085
1736,2189,-49.16791107,-4.897735465,28.029592,120.6244,28.01722,120.63141,-1,28.02620499278847,120.62795083653852
47,477,36.490028,14.9592187,27.97433,120.75967,27.994763,120.731284,-1,27.9832064862249,120.73087542814596
365,1134,-2.21515594,-8.315336802,27.98328,120.65734,27.99644,120.63354,-1,27.974714922237407,120.64213955798085
2373,2485,-3.810587398,-13.57055534,27.99672,120.65264,27.99123,120.63845,-1,27.994554579966323,120.63662441498319
447,1799,20.63798221,25.70576215,27.99055,120.7118,27.99461,120.68409,-1,27.997167498855806,120.6965559652936
1398,1596,-32.11552092,-32.39913334,28.02438,120.60303,28.027266,120.655901,-1,28.032579904438965,120.61508961282372
1054,2485,-4.990470749,-6.022992827,27.99918,120.641648,27.99123,120.63845,-1,27.994554579966323,120.63662441498319
515,1391,18.51362565,0.916938808,27.96781,120.62801,27.95467,120.69939,-1,27.96699476190476,120.6724080952381
